Timestamp,miners-revenue
9/20/2015 0:00,947780.7027
9/23/2015 0:00,906593.9689
9/26/2015 0:00,938439.491
9/29/2015 0:00,1059665.921
10/2/2015 0:00,1102209.721
10/5/2015 0:00,1028942.594
10/8/2015 0:00,985526.0069
10/11/2015 0:00,982495.4517
10/14/2015 0:00,970410.3454
10/17/2015 0:00,1052854.37
10/20/2015 0:00,1095785.319
10/23/2015 0:00,1106999.046
10/25/2015 23:00,1226638.88
10/28/2015 23:00,1258165.037
10/31/2015 23:00,1352772.218
11/3/2015 23:00,1440716.915
11/6/2015 23:00,1652356.818
11/9/2015 23:00,1741734.71
11/12/2015 23:00,1534378.452
11/15/2015 23:00,1493268.881
11/18/2015 23:00,1505490.805
11/21/2015 23:00,1526734.906
11/24/2015 23:00,1479797.413
11/27/2015 23:00,1406680.417
11/30/2015 23:00,1466544.115
12/3/2015 23:00,1565628.396
12/6/2015 23:00,1719418.037
12/9/2015 23:00,1769628.037
12/12/2015 23:00,1889143.159
12/15/2015 23:00,2054159.886
12/18/2015 23:00,2026258.389
12/21/2015 23:00,2023090.57
12/24/2015 23:00,1936476.991
12/27/2015 23:00,1988918.604
12/30/2015 23:00,1996921.013
1/2/2016 23:00,1846410.094
1/5/2016 23:00,1768337.367
1/8/2016 23:00,1862546.146
1/11/2016 23:00,1923751.987
1/14/2016 23:00,1899008.594
1/17/2016 23:00,1639798.947
1/20/2016 23:00,1458341.654
1/23/2016 23:00,1606534.436
1/26/2016 23:00,1714503.462
1/29/2016 23:00,1704036.921
2/1/2016 23:00,1702667.17
2/4/2016 23:00,1819548.022
2/7/2016 23:00,1864676.027
2/10/2016 23:00,1771362.677
2/13/2016 23:00,1721001.842
2/16/2016 23:00,1688520.509
2/19/2016 23:00,1671348.19
2/22/2016 23:00,1617251.87
